race_name,date,full_name,finish_position,grid_position,avg_humidity,avg_air_pressure,rainfall,avg_airtemp,downforce_level,start_tyre,end_tyre,num_stops,q1,q2,q3
Russian Grand Prix,2020-09-27,Kevin Magnussen,12,18,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,HARD,2,00:01:34.7,,
Russian Grand Prix,2020-09-27,Sebastian Vettel,13,14,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,HARD,2,00:01:34.1,00:01:33.6,
Russian Grand Prix,2020-09-27,Kimi Raikkonen,14,19,51.36287879,1012.878788,f,28.80606061,Medium,HARD,MEDIUM,2,00:01:35.3,,
Russian Grand Prix,2020-09-27,Lando Norris,15,8,51.36287879,1012.878788,f,28.80606061,Medium,SOFT,MEDIUM,3,00:01:33.8,00:01:33.1,00:01:32.8
Russian Grand Prix,2020-09-27,Nicholas Latifi,16,20,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,HARD,2,00:01:35.1,,
Russian Grand Prix,2020-09-27,Romain Grosjean,17,16,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,MEDIUM,3,00:01:34.6,,
Russian Grand Prix,2020-09-27,George Russell,18,13,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,SOFT,4,00:01:34,00:01:33.6,
Russian Grand Prix,2020-09-27,Carlos Sainz,,6,51.36287879,1012.878788,f,28.80606061,Medium,SOFT,SOFT,1,00:01:34,00:01:32.8,00:01:32.6
Russian Grand Prix,2020-09-27,Lance Stroll,,12,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,MEDIUM,1,00:01:33.9,00:01:33.4,
Eifel Grand Prix,2020-10-11,Lewis Hamilton,1,2,59.40408163,947.3591837,t,9.5,,SOFT,SOFT,3,00:01:26.6,00:01:25.4,00:01:25.5
Eifel Grand Prix,2020-10-11,Max Verstappen,2,3,59.40408163,947.3591837,t,9.5,,SOFT,SOFT,3,00:01:26.3,00:01:25.5,00:01:25.6
Eifel Grand Prix,2020-10-11,Daniel Ricciardo,3,6,59.40408163,947.3591837,t,9.5,,SOFT,SOFT,3,00:01:26.8,00:01:26.1,00:01:26.2
Eifel Grand Prix,2020-10-11,Sergio Perez,4,9,59.40408163,947.3591837,t,9.5,,SOFT,SOFT,3,00:01:27.1,00:01:26.3,00:01:26.7
Eifel Grand Prix,2020-10-11,Carlos Sainz,5,10,59.40408163,947.3591837,t,9.5,,SOFT,SOFT,3,00:01:27.4,00:01:26.4,00:01:26.7
Eifel Grand Prix,2020-10-11,Pierre Gasly,6,12,59.40408163,947.3591837,t,9.5,,MEDIUM,SOFT,3,00:01:27.1,00:01:26.8,
Eifel Grand Prix,2020-10-11,Charles Leclerc,7,4,59.40408163,947.3591837,t,9.5,,SOFT,MEDIUM,3,00:01:26.9,00:01:26.2,00:01:26
Eifel Grand Prix,2020-10-11,Nico Hulkenberg,8,20,59.40408163,947.3591837,t,9.5,,SOFT,SOFT,3,00:01:28,,
Eifel Grand Prix,2020-10-11,Romain Grosjean,9,16,59.40408163,947.3591837,t,9.5,,MEDIUM,HARD,2,00:01:27.6,,
Eifel Grand Prix,2020-10-11,Antonio Giovinazzi,10,14,59.40408163,947.3591837,t,9.5,,SOFT,MEDIUM,3,00:01:27.5,00:01:26.9,
Eifel Grand Prix,2020-10-11,Sebastian Vettel,11,11,59.40408163,947.3591837,t,9.5,,MEDIUM,SOFT,3,00:01:27.1,00:01:26.7,
Eifel Grand Prix,2020-10-11,Kimi Raikkonen,12,19,59.40408163,947.3591837,t,9.5,,SOFT,SOFT,3,00:01:27.8,,
Eifel Grand Prix,2020-10-11,Kevin Magnussen,13,15,59.40408163,947.3591837,t,9.5,,SOFT,MEDIUM,3,00:01:27.2,00:01:27.1,
Eifel Grand Prix,2020-10-11,Nicholas Latifi,14,18,59.40408163,947.3591837,t,9.5,,SOFT,MEDIUM,3,00:01:27.8,,
Eifel Grand Prix,2020-10-11,Daniil Kvyat,15,13,59.40408163,947.3591837,t,9.5,,MEDIUM,SOFT,3,00:01:27.3,00:01:26.8,
Eifel Grand Prix,2020-10-11,Alexander Albon,,5,59.40408163,947.3591837,t,9.5,,SOFT,MEDIUM,2,00:01:27.1,00:01:26.3,00:01:26
Eifel Grand Prix,2020-10-11,Esteban Ocon,,7,59.40408163,947.3591837,t,9.5,,SOFT,SOFT,1,00:01:27.1,00:01:26.4,00:01:26.2
Eifel Grand Prix,2020-10-11,Lando Norris,,8,59.40408163,947.3591837,t,9.5,,SOFT,MEDIUM,2,00:01:26.8,00:01:26.3,00:01:26.5
Eifel Grand Prix,2020-10-11,George Russell,,17,59.40408163,947.3591837,t,9.5,,SOFT,MEDIUM,2,00:01:27.6,,
Eifel Grand Prix,2020-10-11,Valtteri Bottas,,1,59.40408163,947.3591837,t,9.5,,SOFT,MEDIUM,2,00:01:26.6,00:01:26,00:01:25.3
Portuguese Grand Prix,2020-10-25,Lewis Hamilton,1,1,67.528125,1007.340625,f,20.50546875,,MEDIUM,HARD,2,00:01:16.8,00:01:16.8,00:01:16.7
Portuguese Grand Prix,2020-10-25,Valtteri Bottas,2,2,67.528125,1007.340625,f,20.50546875,,MEDIUM,HARD,2,00:01:16.9,00:01:16.5,00:01:16.8
Portuguese Grand Prix,2020-10-25,Max Verstappen,3,3,67.528125,1007.340625,f,20.50546875,,SOFT,MEDIUM,2,00:01:16.9,00:01:17,00:01:16.9
Portuguese Grand Prix,2020-10-25,Charles Leclerc,4,4,67.528125,1007.340625,f,20.50546875,,MEDIUM,HARD,2,00:01:17.4,00:01:17.4,00:01:17.1
Portuguese Grand Prix,2020-10-25,Pierre Gasly,5,9,67.528125,1007.340625,f,20.50546875,,SOFT,MEDIUM,2,00:01:17.2,00:01:17.4,00:01:17.8
Portuguese Grand Prix,2020-10-25,Carlos Sainz,6,7,67.528125,1007.340625,f,20.50546875,,SOFT,MEDIUM,2,00:01:17.6,00:01:17.2,00:01:17.5
Portuguese Grand Prix,2020-10-25,Sergio Perez,7,5,67.528125,1007.340625,f,20.50546875,,SOFT,SOFT,3,00:01:17.4,00:01:17.1,00:01:17.2
Portuguese Grand Prix,2020-10-25,Esteban Ocon,8,11,67.528125,1007.340625,f,20.50546875,,MEDIUM,SOFT,2,00:01:17.8,00:01:17.6,
Portuguese Grand Prix,2020-10-25,Daniel Ricciardo,9,10,67.528125,1007.340625,f,20.50546875,,SOFT,MEDIUM,2,00:01:17.6,00:01:17.5,
Portuguese Grand Prix,2020-10-25,Sebastian Vettel,10,15,67.528125,1007.340625,f,20.50546875,,MEDIUM,HARD,2,00:01:17.4,00:01:17.9,
Portuguese Grand Prix,2020-10-25,Kimi Raikkonen,11,16,67.528125,1007.340625,f,20.50546875,,SOFT,MEDIUM,2,00:01:18.2,,
Portuguese Grand Prix,2020-10-25,Alexander Albon,12,6,67.528125,1007.340625,f,20.50546875,,SOFT,SOFT,3,00:01:17.4,00:01:17.4,00:01:17.4
Portuguese Grand Prix,2020-10-25,Lando Norris,13,8,67.528125,1007.340625,f,20.50546875,,SOFT,MEDIUM,3,00:01:17.5,00:01:17.3,00:01:17.5
Portuguese Grand Prix,2020-10-25,George Russell,14,14,67.528125,1007.340625,f,20.50546875,,MEDIUM,HARD,2,00:01:17.9,00:01:17.8,
Portuguese Grand Prix,2020-10-25,Antonio Giovinazzi,15,17,67.528125,1007.340625,f,20.50546875,,MEDIUM,HARD,2,00:01:18.3,,
Portuguese Grand Prix,2020-10-25,Kevin Magnussen,16,19,67.528125,1007.340625,f,20.50546875,,HARD,MEDIUM,2,00:01:18.5,,
Portuguese Grand Prix,2020-10-25,Romain Grosjean,17,18,67.528125,1007.340625,f,20.50546875,,MEDIUM,HARD,2,00:01:18.4,,
Portuguese Grand Prix,2020-10-25,Nicholas Latifi,18,20,67.528125,1007.340625,f,20.50546875,,MEDIUM,HARD,2,00:01:18.8,,
Portuguese Grand Prix,2020-10-25,Daniil Kvyat,19,13,67.528125,1007.340625,f,20.50546875,,MEDIUM,SOFT,3,00:01:17.8,00:01:17.7,
Portuguese Grand Prix,2020-10-25,Lance Stroll,,12,67.528125,1007.340625,f,20.50546875,,MEDIUM,SOFT,3,00:01:17.7,00:01:17.6,
Emilia Romagna Grand Prix,2020-11-01,Lewis Hamilton,1,2,71.1368,1017.892,f,18.0304,,MEDIUM,SOFT,3,00:01:14.2,00:01:14.6,00:01:13.7
Emilia Romagna Grand Prix,2020-11-01,Valtteri Bottas,2,1,71.1368,1017.892,f,18.0304,,MEDIUM,SOFT,3,00:01:14.2,00:01:14.6,00:01:13.6
Emilia Romagna Grand Prix,2020-11-01,Daniel Ricciardo,3,5,71.1368,1017.892,f,18.0304,,SOFT,HARD,2,00:01:15.5,00:01:15,00:01:14.5
Emilia Romagna Grand Prix,2020-11-01,Daniil Kvyat,4,8,71.1368,1017.892,f,18.0304,,SOFT,SOFT,3,00:01:15.4,00:01:15,00:01:14.7
Emilia Romagna Grand Prix,2020-11-01,Charles Leclerc,5,7,71.1368,1017.892,f,18.0304,,SOFT,HARD,2,00:01:15.1,00:01:15,00:01:14.6
Emilia Romagna Grand Prix,2020-11-01,Sergio Perez,6,11,71.1368,1017.892,f,18.0304,,MEDIUM,SOFT,3,00:01:15.4,00:01:15.1,
Emilia Romagna Grand Prix,2020-11-01,Carlos Sainz,7,10,71.1368,1017.892,f,18.0304,,SOFT,SOFT,3,00:01:15.5,00:01:15,00:01:14.9
Emilia Romagna Grand Prix,2020-11-01,Lando Norris,8,9,71.1368,1017.892,f,18.0304,,SOFT,SOFT,3,00:01:15.3,00:01:15.1,00:01:14.8
Emilia Romagna Grand Prix,2020-11-01,Kimi Raikkonen,9,18,71.1368,1017.892,f,18.0304,,MEDIUM,SOFT,2,00:01:16,,
Emilia Romagna Grand Prix,2020-11-01,Antonio Giovinazzi,10,20,71.1368,1017.892,f,18.0304,,SOFT,MEDIUM,2,00:01:16.2,,
Emilia Romagna Grand Prix,2020-11-01,Nicholas Latifi,11,19,71.1368,1017.892,f,18.0304,,MEDIUM,HARD,2,00:01:16,,
Emilia Romagna Grand Prix,2020-11-01,Sebastian Vettel,12,14,71.1368,1017.892,f,18.0304,,MEDIUM,SOFT,3,00:01:15.6,00:01:15.4,
Emilia Romagna Grand Prix,2020-11-01,Lance Stroll,13,15,71.1368,1017.892,f,18.0304,,MEDIUM,SOFT,4,00:01:15.8,00:01:15.5,
Emilia Romagna Grand Prix,2020-11-01,Romain Grosjean,14,16,71.1368,1017.892,f,18.0304,,MEDIUM,SOFT,3,00:01:15.9,,
Emilia Romagna Grand Prix,2020-11-01,Alexander Albon,15,6,71.1368,1017.892,f,18.0304,,SOFT,SOFT,3,00:01:15.4,00:01:14.7,00:01:14.6
Emilia Romagna Grand Prix,2020-11-01,Esteban Ocon,,12,71.1368,1017.892,f,18.0304,,MEDIUM,HARD,2,00:01:15.4,00:01:15.2,
Emilia Romagna Grand Prix,2020-11-01,Max Verstappen,,3,71.1368,1017.892,f,18.0304,,MEDIUM,HARD,2,00:01:15,00:01:15,00:01:14.2
Emilia Romagna Grand Prix,2020-11-01,Pierre Gasly,,4,71.1368,1017.892,f,18.0304,,SOFT,SOFT,1,00:01:15.2,00:01:14.7,00:01:14.5
Emilia Romagna Grand Prix,2020-11-01,George Russell,,13,71.1368,1017.892,f,18.0304,,MEDIUM,HARD,2,00:01:15.8,00:01:15.3,
Emilia Romagna Grand Prix,2020-11-01,Kevin Magnussen,,17,71.1368,1017.892,f,18.0304,,MEDIUM,HARD,2,00:01:15.9,,
Turkish Grand Prix,2020-11-15,Lewis Hamilton,1,6,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,2,00:02:07.6,00:01:52.7,00:01:52.6
Turkish Grand Prix,2020-11-15,Sergio Perez,2,3,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,2,00:02:07.6,00:01:54.1,00:01:49.3
Turkish Grand Prix,2020-11-15,Sebastian Vettel,3,11,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:03.4,00:01:55.2,
Turkish Grand Prix,2020-11-15,Charles Leclerc,4,12,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:04.5,00:01:56.7,
Turkish Grand Prix,2020-11-15,Carlos Sainz,5,15,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:07.5,00:01:55.4,
Turkish Grand Prix,2020-11-15,Max Verstappen,6,2,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,4,00:01:57.5,00:01:50.3,00:01:48.1
Turkish Grand Prix,2020-11-15,Alexander Albon,7,4,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:01:59.4,00:01:52.3,00:01:50.4
Turkish Grand Prix,2020-11-15,Lando Norris,8,14,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:07.2,00:01:54.9,
Turkish Grand Prix,2020-11-15,Lance Stroll,9,1,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:07.5,00:01:53.4,00:01:47.8
Turkish Grand Prix,2020-11-15,Daniel Ricciardo,10,5,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:05.6,00:01:54.3,00:01:51.6
Turkish Grand Prix,2020-11-15,Esteban Ocon,11,7,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:06.1,00:01:53.7,00:01:52.6
Turkish Grand Prix,2020-11-15,Daniil Kvyat,12,16,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,2,00:02:09.1,,
Turkish Grand Prix,2020-11-15,Pierre Gasly,13,19,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:05.6,00:01:58.6,
Turkish Grand Prix,2020-11-15,Valtteri Bottas,14,9,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:07,00:01:53.8,00:01:53.3
Turkish Grand Prix,2020-11-15,Kimi Raikkonen,15,8,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,4,00:02:01.2,00:01:53.8,00:01:52.7
Turkish Grand Prix,2020-11-15,George Russell,16,0,80.16115108,1008.496403,t,13.09568345,High,INTERMEDIATE,INTERMEDIATE,4,00:02:10,,
Turkish Grand Prix,2020-11-15,Kevin Magnussen,17,13,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:08,,
Turkish Grand Prix,2020-11-15,Antonio Giovinazzi,,10,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,2,00:02:07.3,00:01:53.4,00:01:57.2
Turkish Grand Prix,2020-11-15,Romain Grosjean,,17,80.16115108,1008.496403,t,13.09568345,High,WET,INTERMEDIATE,3,00:02:12.9,,
Turkish Grand Prix,2020-11-15,Nicholas Latifi,,0,80.16115108,1008.496403,t,13.09568345,High,INTERMEDIATE,INTERMEDIATE,4,00:02:21.6,,
Bahrain Grand Prix,2020-11-29,Lewis Hamilton,1,1,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,4,00:01:28.3,00:01:27.6,00:01:27.3
Bahrain Grand Prix,2020-11-29,Max Verstappen,2,3,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,MEDIUM,5,00:01:28.9,00:01:28,00:01:27.7
Bahrain Grand Prix,2020-11-29,Alexander Albon,3,4,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,4,00:01:28.7,00:01:28.7,00:01:28.3
Bahrain Grand Prix,2020-11-29,Lando Norris,4,9,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,4,00:01:29.5,00:01:28.9,00:01:28.5
Bahrain Grand Prix,2020-11-29,Carlos Sainz,5,15,67.84722222,1015.897222,f,25.09907407,Medium,SOFT,HARD,4,00:01:29,,
Bahrain Grand Prix,2020-11-29,Pierre Gasly,6,8,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,3,00:01:29,00:01:29,00:01:28.4
Bahrain Grand Prix,2020-11-29,Daniel Ricciardo,7,6,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,4,00:01:29,00:01:28.6,00:01:28.4
Bahrain Grand Prix,2020-11-29,Valtteri Bottas,8,2,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,MEDIUM,5,00:01:28.8,00:01:28.1,00:01:27.6
Bahrain Grand Prix,2020-11-29,Esteban Ocon,9,7,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,4,00:01:29.2,00:01:28.9,00:01:28.4
Bahrain Grand Prix,2020-11-29,Charles Leclerc,10,12,67.84722222,1015.897222,f,25.09907407,Medium,HARD,HARD,4,00:01:29.1,00:01:29.2,
Bahrain Grand Prix,2020-11-29,Daniil Kvyat,11,10,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,4,00:01:29.2,00:01:28.9,00:01:28.6
Bahrain Grand Prix,2020-11-29,George Russell,12,14,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,MEDIUM,4,00:01:29.3,00:01:31.2,
Bahrain Grand Prix,2020-11-29,Sebastian Vettel,13,11,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,4,00:01:29.1,00:01:29.1,
Bahrain Grand Prix,2020-11-29,Nicholas Latifi,14,20,67.84722222,1015.897222,f,25.09907407,Medium,HARD,HARD,4,00:01:30.2,,
Bahrain Grand Prix,2020-11-29,Kimi Raikkonen,15,17,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,MEDIUM,4,00:01:29.8,,
Bahrain Grand Prix,2020-11-29,Antonio Giovinazzi,16,16,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,SOFT,4,00:01:29.5,,
Bahrain Grand Prix,2020-11-29,Kevin Magnussen,17,18,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,SOFT,5,00:01:30.1,,
Bahrain Grand Prix,2020-11-29,Sergio Perez,18,5,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,HARD,4,00:01:29.2,00:01:28.9,00:01:28.3
Bahrain Grand Prix,2020-11-29,Romain Grosjean,,19,67.84722222,1015.897222,f,25.09907407,Medium,HARD,HARD,1,00:01:30.1,,
Bahrain Grand Prix,2020-11-29,Lance Stroll,,13,67.84722222,1015.897222,f,25.09907407,Medium,MEDIUM,MEDIUM,2,00:01:28.7,00:01:29.6,
Sakhir Grand Prix,2020-12-06,Sergio Perez,1,5,58.16929134,1015.941732,f,20.94724409,,SOFT,HARD,3,00:00:54.2,00:00:53.8,00:00:53.8
Sakhir Grand Prix,2020-12-06,Esteban Ocon,2,11,58.16929134,1015.941732,f,20.94724409,,MEDIUM,HARD,2,00:00:54.3,00:00:54,
Sakhir Grand Prix,2020-12-06,Lance Stroll,3,10,58.16929134,1015.941732,f,20.94724409,,SOFT,MEDIUM,2,00:00:54.6,00:00:53.8,00:00:54.2
Sakhir Grand Prix,2020-12-06,Carlos Sainz,4,8,58.16929134,1015.941732,f,20.94724409,,SOFT,MEDIUM,3,00:00:54.5,00:00:53.8,00:00:54
Sakhir Grand Prix,2020-12-06,Daniel Ricciardo,5,7,58.16929134,1015.941732,f,20.94724409,,SOFT,HARD,3,00:00:54.4,00:00:53.9,00:00:54
Sakhir Grand Prix,2020-12-06,Alexander Albon,6,12,58.16929134,1015.941732,f,20.94724409,,MEDIUM,SOFT,3,00:00:54.6,00:00:54,
Sakhir Grand Prix,2020-12-06,Daniil Kvyat,7,6,58.16929134,1015.941732,f,20.94724409,,SOFT,HARD,3,00:00:54.3,00:00:53.9,00:00:53.9
Sakhir Grand Prix,2020-12-06,Valtteri Bottas,8,1,58.16929134,1015.941732,f,20.94724409,,MEDIUM,HARD,3,00:00:53.9,00:00:53.8,00:00:53.4
Sakhir Grand Prix,2020-12-06,George Russell,9,2,58.16929134,1015.941732,f,20.94724409,,MEDIUM,SOFT,5,00:00:54.2,00:00:53.8,00:00:53.4
Sakhir Grand Prix,2020-12-06,Lando Norris,10,19,58.16929134,1015.941732,f,20.94724409,,SOFT,MEDIUM,3,00:00:54.2,00:00:54.7,
Sakhir Grand Prix,2020-12-06,Pierre Gasly,11,9,58.16929134,1015.941732,f,20.94724409,,SOFT,HARD,3,00:00:54.2,00:00:53.9,00:00:54.2
Sakhir Grand Prix,2020-12-06,Sebastian Vettel,12,13,58.16929134,1015.941732,f,20.94724409,,MEDIUM,SOFT,4,00:00:54.3,00:00:54.2,
Sakhir Grand Prix,2020-12-06,Antonio Giovinazzi,13,14,58.16929134,1015.941732,f,20.94724409,,MEDIUM,MEDIUM,3,00:00:54.5,00:00:54.4,
Sakhir Grand Prix,2020-12-06,Kimi Raikkonen,14,18,58.16929134,1015.941732,f,20.94724409,,MEDIUM,SOFT,4,00:00:55,,
Sakhir Grand Prix,2020-12-06,Kevin Magnussen,15,15,58.16929134,1015.941732,f,20.94724409,,SOFT,SOFT,3,00:00:54.7,,
Sakhir Grand Prix,2020-12-06,Jack Aitken,16,17,58.16929134,1015.941732,f,20.94724409,,MEDIUM,SOFT,4,00:00:54.9,,
Sakhir Grand Prix,2020-12-06,Pietro Fittipaldi,17,20,58.16929134,1015.941732,f,20.94724409,,SOFT,SOFT,4,00:00:55.4,,
Sakhir Grand Prix,2020-12-06,Nicholas Latifi,,16,58.16929134,1015.941732,f,20.94724409,,SOFT,MEDIUM,2,00:00:54.8,,
Sakhir Grand Prix,2020-12-06,Charles Leclerc,,4,58.16929134,1015.941732,f,20.94724409,,SOFT,SOFT,1,00:00:54.2,00:00:53.8,00:00:53.6
Sakhir Grand Prix,2020-12-06,Max Verstappen,,3,58.16929134,1015.941732,f,20.94724409,,SOFT,SOFT,1,00:00:54,00:00:53.6,00:00:53.4
Abu Dhabi Grand Prix,2020-12-13,Max Verstappen,1,1,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:36,00:01:35.6,00:01:35.2
Abu Dhabi Grand Prix,2020-12-13,Valtteri Bottas,2,2,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:35.7,00:01:35.5,00:01:35.3
Abu Dhabi Grand Prix,2020-12-13,Lewis Hamilton,3,3,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:35.5,00:01:35.5,00:01:35.3
Abu Dhabi Grand Prix,2020-12-13,Alexander Albon,4,5,55.44666667,1015.847407,f,23.12148148,,SOFT,HARD,2,00:01:36.1,00:01:35.7,00:01:35.6
Abu Dhabi Grand Prix,2020-12-13,Lando Norris,5,4,55.44666667,1015.847407,f,23.12148148,,SOFT,HARD,2,00:01:36,00:01:35.8,00:01:35.5
Abu Dhabi Grand Prix,2020-12-13,Carlos Sainz,6,6,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:36.5,00:01:36.2,00:01:35.8
Abu Dhabi Grand Prix,2020-12-13,Daniel Ricciardo,7,11,55.44666667,1015.847407,f,23.12148148,,HARD,MEDIUM,2,00:01:36.7,00:01:36.4,
Abu Dhabi Grand Prix,2020-12-13,Pierre Gasly,8,9,55.44666667,1015.847407,f,23.12148148,,SOFT,HARD,2,00:01:36.5,00:01:36.3,00:01:36.2
Abu Dhabi Grand Prix,2020-12-13,Esteban Ocon,9,10,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:36.8,00:01:36.4,
Abu Dhabi Grand Prix,2020-12-13,Lance Stroll,10,8,55.44666667,1015.847407,f,23.12148148,,SOFT,HARD,2,00:01:36.5,00:01:36.1,00:01:36
Abu Dhabi Grand Prix,2020-12-13,Daniil Kvyat,11,7,55.44666667,1015.847407,f,23.12148148,,SOFT,HARD,2,00:01:36.5,00:01:36.2,00:01:36
Abu Dhabi Grand Prix,2020-12-13,Kimi Raikkonen,12,15,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:37.6,,
Abu Dhabi Grand Prix,2020-12-13,Charles Leclerc,13,12,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:35.9,00:01:35.9,00:01:36.1
Abu Dhabi Grand Prix,2020-12-13,Sebastian Vettel,14,13,55.44666667,1015.847407,f,23.12148148,,HARD,MEDIUM,2,00:01:36.7,00:01:36.6,
Abu Dhabi Grand Prix,2020-12-13,George Russell,15,16,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:38,,
Abu Dhabi Grand Prix,2020-12-13,Antonio Giovinazzi,16,14,55.44666667,1015.847407,f,23.12148148,,MEDIUM,HARD,2,00:01:37.1,00:01:38.2,
Abu Dhabi Grand Prix,2020-12-13,Nicholas Latifi,17,18,55.44666667,1015.847407,f,23.12148148,,MEDIUM,MEDIUM,3,00:01:38.4,,
Abu Dhabi Grand Prix,2020-12-13,Kevin Magnussen,18,20,55.44666667,1015.847407,f,23.12148148,,HARD,MEDIUM,3,00:01:37.9,,
Abu Dhabi Grand Prix,2020-12-13,Pietro Fittipaldi,19,17,55.44666667,1015.847407,f,23.12148148,,MEDIUM,SOFT,4,00:01:38.2,,
Abu Dhabi Grand Prix,2020-12-13,Sergio Perez,,19,55.44666667,1015.847407,f,23.12148148,,HARD,HARD,1,00:01:36,,
Bahrain Grand Prix,2021-03-28,Lewis Hamilton,1,2,54.51729323,1014.910526,f,20.53834586,Medium,MEDIUM,HARD,3,00:01:30.6,00:01:30.1,00:01:29.4
Bahrain Grand Prix,2021-03-28,Max Verstappen,2,1,54.51729323,1014.910526,f,20.53834586,Medium,MEDIUM,HARD,3,00:01:30.5,00:01:30.3,00:01:29
Bahrain Grand Prix,2021-03-28,Valtteri Bottas,3,3,54.51729323,1014.910526,f,20.53834586,Medium,MEDIUM,MEDIUM,4,00:01:31.2,00:01:30.2,00:01:29.6
Bahrain Grand Prix,2021-03-28,Lando Norris,4,7,54.51729323,1014.910526,f,20.53834586,Medium,SOFT,HARD,3,00:01:30.9,00:01:30.1,00:01:30
Bahrain Grand Prix,2021-03-28,Sergio Perez,5,0,54.51729323,1014.910526,f,20.53834586,Medium,MEDIUM,MEDIUM,6,00:01:31.2,00:01:30.7,
Bahrain Grand Prix,2021-03-28,Charles Leclerc,6,4,54.51729323,1014.910526,f,20.53834586,Medium,SOFT,HARD,3,00:01:30.7,00:01:30,00:01:29.7
Bahrain Grand Prix,2021-03-28,Daniel Ricciardo,7,6,54.51729323,1014.910526,f,20.53834586,Medium,SOFT,HARD,3,00:01:30.8,00:01:30.2,00:01:29.9
Bahrain Grand Prix,2021-03-28,Carlos Sainz,8,8,54.51729323,1014.910526,f,20.53834586,Medium,SOFT,HARD,3,00:01:31.7,00:01:30,00:01:30.2
Bahrain Grand Prix,2021-03-28,Yuki Tsunoda,9,13,54.51729323,1014.910526,f,20.53834586,Medium,MEDIUM,HARD,3,00:01:30.6,00:01:31.2,
Bahrain Grand Prix,2021-03-28,Lance Stroll,10,10,54.51729323,1014.910526,f,20.53834586,Medium,SOFT,HARD,3,00:01:31.3,00:01:30.6,00:01:30.6
Bahrain Grand Prix,2021-03-28,Kimi Raikkonen,11,14,54.51729323,1014.910526,f,20.53834586,Medium,MEDIUM,MEDIUM,3,00:01:31.5,00:01:31.2,
Bahrain Grand Prix,2021-03-28,Antonio Giovinazzi,12,12,54.51729323,1014.910526,f,20.53834586,Medium,MEDIUM,MEDIUM,3,00:01:31,00:01:30.7,
Bahrain Grand Prix,2021-03-28,Esteban Ocon,13,16,54.51729323,1014.910526,f,20.53834586,Medium,SOFT,HARD,3,00:01:31.7,,
Bahrain Grand Prix,2021-03-28,George Russell,14,15,54.51729323,1014.910526,f,20.53834586,Medium,SOFT,MEDIUM,3,00:01:31.3,00:01:33.4,
